	Timestamp	Date	bitrate	IX
5936	1537315200.0	2018-09-19	0.01662202258491703	lon2
5937	1537401600.0	2018-09-20	0.015149920689534267	lon2
5938	1537488000.0	2018-09-21	0.014406847046068615	lon2
5939	1537574400.0	2018-09-22	0.010063545560558907	lon2
5940	1537660800.0	2018-09-23	-0.006607203679774396	lon2
5941	1537747200.0	2018-09-24	-0.0020037448838317387	lon2
5942	1537833600.0	2018-09-25	0.013559954235656773	lon2
5943	1537920000.0	2018-09-26	0.017838653258348026	lon2
5944	1538006400.0	2018-09-27	0.022103307366473417	lon2
5945	1538092800.0	2018-09-28	0.033224252657607506	lon2
5946	1538179200.0	2018-09-29	0.027416405129481812	lon2
5947	1538265600.0	2018-09-30	-0.0017038996852464503	lon2
5948	1538352000.0	2018-10-01	-0.0009920194885423693	lon2
5949	1538438400.0	2018-10-02	0.016403615909994576	lon2
5950	1538524800.0	2018-10-03	0.027985427078823386	lon2
5951	1538611200.0	2018-10-04	0.02738960469913299	lon2
5952	1538697600.0	2018-10-05	0.025158345485289363	lon2
5953	1538784000.0	2018-10-06	0.021454878407074097	lon2
5954	1538870400.0	2018-10-07	-0.008254817427862335	lon2
5955	1538956800.0	2018-10-08	-0.005523479587840061	lon2
5956	1539043200.0	2018-10-09	0.015083672278744917	lon2
5957	1539129600.0	2018-10-10	0.011249372884197887	lon2
5958	1539216000.0	2018-10-11	0.027621506400467677	lon2
5959	1539302400.0	2018-10-12	0.028298492484952	lon2
5960	1539388800.0	2018-10-13	0.021545099799577288	lon2
5961	1539475200.0	2018-10-14	-0.011481798754780346	lon2
5962	1539561600.0	2018-10-15	-0.010111967521296346	lon2
5963	1539648000.0	2018-10-16	0.015366867237674515	lon2
5964	1539734400.0	2018-10-17	0.028607735395634694	lon2
5965	1539820800.0	2018-10-18	0.0278691957321996	lon2
5966	1539907200.0	2018-10-19	0.023341148304169744	lon2
5967	1539993600.0	2018-10-20	0.023560336852407875	lon2
5968	1540080000.0	2018-10-21	-0.002739800079650064	lon2
5969	1540166400.0	2018-10-22	-0.007614206713375017	lon2
5970	1540252800.0	2018-10-23	0.021129509713763043	lon2
5971	1540339200.0	2018-10-24	0.04156418848887824	lon2
5972	1540425600.0	2018-10-25	0.03977986731289892	lon2
5973	1540512000.0	2018-10-26	0.03637968184237467	lon2
5974	1540598400.0	2018-10-27	0.029051222842770903	lon2
5975	1540684800.0	2018-10-28	-0.005770178262989096	lon2
5976	1540771200.0	2018-10-29	-0.00440303309914988	lon2
5977	1540857600.0	2018-10-30	0.025900723761547503	lon2
5978	1540944000.0	2018-10-31	0.026046374598723582	lon2
5979	1541030400.0	2018-11-01	0.018399148113522244	lon2
5980	1541116800.0	2018-11-02	0.020079145398036433	lon2
5981	1541203200.0	2018-11-03	0.014818921117018364	lon2
5982	1541289600.0	2018-11-04	-0.003550430350317013	lon2
5983	1541376000.0	2018-11-05	-0.0027805181192133628	lon2
5984	1541462400.0	2018-11-06	0.013832133861326765	lon2
5985	1541548800.0	2018-11-07	0.03504654464571403	lon2
5986	1541635200.0	2018-11-08	0.0499653851205081	lon2
5987	1541721600.0	2018-11-09	0.04752310361851127	lon2
5988	1541808000.0	2018-11-10	0.04075595160201106	lon2
5989	1541894400.0	2018-11-11	0.02155987954967968	lon2
5990	1541980800.0	2018-11-12	0.021781023691780213	lon2
5991	1542067200.0	2018-11-13	0.035551203839881196	lon2
5992	1542153600.0	2018-11-14	0.04369199682999962	lon2
5993	1542240000.0	2018-11-15	0.0543106204209837	lon2
5994	1542326400.0	2018-11-16	0.04301522933276393	lon2
5995	1542412800.0	2018-11-17	0.039902274628567935	lon2
5996	1542499200.0	2018-11-18	0.013909514157417688	lon2
5997	1542585600.0	2018-11-19	0.0041011807246031035	lon2
5998	1542672000.0	2018-11-20	0.031954812926646384	lon2
5999	1542758400.0	2018-11-21	0.034975372620332734	lon2
6000	1542844800.0	2018-11-22	0.03575607586570552	lon2
6001	1542931200.0	2018-11-23	0.04123066358590468	lon2
6002	1543017600.0	2018-11-24	0.03873302031777693	lon2
6003	1543104000.0	2018-11-25	0.01832598745130366	lon2
6004	1543190400.0	2018-11-26	0.019938002628807048	lon2
6005	1543276800.0	2018-11-27	0.04518246090687464	lon2
6006	1543363200.0	2018-11-28	0.05479286353470451	lon2
6007	1543449600.0	2018-11-29	0.05217743556955652	lon2
6008	1543536000.0	2018-11-30	0.042657628088580465	lon2
6009	1543622400.0	2018-12-01	0.02127000817148066	lon2
6010	1543708800.0	2018-12-02	0.010349302349720509	lon2
6011	1543795200.0	2018-12-03	0.016064059397445277	lon2
6012	1543881600.0	2018-12-04	0.038595972902596046	lon2
6013	1543968000.0	2018-12-05	0.04395283681526353	lon2
6014	1544054400.0	2018-12-06	0.04944789689692788	lon2
6015	1544140800.0	2018-12-07	0.03248738373795527	lon2
6016	1544227200.0	2018-12-08	0.0481458012624951	lon2
6017	1544313600.0	2018-12-09	0.020485650562418058	lon2
6018	1544400000.0	2018-12-10	0.012169316705798246	lon2
6019	1544486400.0	2018-12-11	0.04052674279978558	lon2
6020	1544572800.0	2018-12-12	0.051794224524606816	lon2
6021	1544659200.0	2018-12-13	0.055517504028280415	lon2
6022	1544745600.0	2018-12-14	0.05034939230055554	lon2
6023	1544832000.0	2018-12-15	0.04361743012685948	lon2
6024	1544918400.0	2018-12-16	0.016118933222222732	lon2
6025	1545004800.0	2018-12-17	0.018184843771169846	lon2
6026	1545091200.0	2018-12-18	0.03673469416967237	lon2
6027	1545177600.0	2018-12-19	0.04724496993733636	lon2
6028	1545264000.0	2018-12-20	0.05002129568700717	lon2
6029	1545350400.0	2018-12-21	0.045796982602725356	lon2
6030	1545436800.0	2018-12-22	0.0324696019536211	lon2
6031	1545523200.0	2018-12-23	0.0092159727291947	lon2
6032	1545609600.0	2018-12-24	-0.0010686011824751524	lon2
6033	1545696000.0	2018-12-25	-0.011789807196535138	lon2
6034	1545782400.0	2018-12-26	-0.008025508039927512	lon2
6035	1545868800.0	2018-12-27	-0.0010233310925250826	lon2
6036	1545955200.0	2018-12-28	0.01198657286427638	lon2
6037	1546041600.0	2018-12-29	0.008988683606685942	lon2
6038	1546128000.0	2018-12-30	0.004834480257016762	lon2
6039	1546214400.0	2018-12-31	0.0029731270379483887	lon2
6040	1546300800.0	2019-01-01	0.0013692802437653383	lon2
6041	1546387200.0	2019-01-02	0.002731396809125548	lon2
6042	1546473600.0	2019-01-03	0.03249493600540229	lon2
6043	1546560000.0	2019-01-04	0.04180813820487908	lon2
6044	1546646400.0	2019-01-05	0.033896247201191894	lon2
6045	1546732800.0	2019-01-06	0.009339130019300436	lon2
6046	1546819200.0	2019-01-07	0.011111649715734662	lon2
6047	1546905600.0	2019-01-08	0.0430465545811011	lon2
6048	1546992000.0	2019-01-09	0.045478827631781946	lon2
6049	1547078400.0	2019-01-10	0.05719039046499069	lon2
6050	1547164800.0	2019-01-11	0.052791842126426534	lon2
6051	1547251200.0	2019-01-12	0.050555800713417365	lon2
6052	1547337600.0	2019-01-13	0.02976076815892541	lon2
6053	1547424000.0	2019-01-14	0.02779971123774146	lon2
6054	1547510400.0	2019-01-15	0.050760079835862795	lon2
6055	1547596800.0	2019-01-16	0.05441712017227383	lon2
6056	1547683200.0	2019-01-17	0.046801960799153455	lon2
6057	1547769600.0	2019-01-18	0.0427365783645388	lon2
6058	1547856000.0	2019-01-19	0.03846752094048724	lon2
6059	1547942400.0	2019-01-20	0.003088252123287911	lon2
6060	1548028800.0	2019-01-21	-0.0020712243325860438	lon2
6061	1548115200.0	2019-01-22	0.03150345944027156	lon2
6062	1548201600.0	2019-01-23	0.03548445517231065	lon2
6063	1548288000.0	2019-01-24	0.03871692089374121	lon2
6064	1548374400.0	2019-01-25	0.037221776702593044	lon2
6065	1548460800.0	2019-01-26	0.03288642193197946	lon2
6066	1548547200.0	2019-01-27	-0.0007355172652229601	lon2
6067	1548633600.0	2019-01-28	-0.0031678665933834783	lon2
6068	1548720000.0	2019-01-29	0.02147304162915485	lon2
6069	1548806400.0	2019-01-30	0.03446990503990031	lon2
6070	1548892800.0	2019-01-31	0.031127764056998325	lon2
6071	1548979200.0	2019-02-01	0.026556064421196107	lon2
6072	1549065600.0	2019-02-02	0.02133148355044654	lon2
6073	1549152000.0	2019-02-03	-0.013527822681626327	lon2
6074	1549238400.0	2019-02-04	-0.015997113307142475	lon2
6075	1549324800.0	2019-02-05	0.014630349725072028	lon2
6076	1549411200.0	2019-02-06	0.021024254760725593	lon2
6077	1549497600.0	2019-02-07	0.023275493766624054	lon2
6078	1549584000.0	2019-02-08	0.02257331379039305	lon2
6079	1549670400.0	2019-02-09	0.009843645849699427	lon2
6080	1549756800.0	2019-02-10	-0.012316996462058619	lon2
6081	1549843200.0	2019-02-11	-0.017224698585988622	lon2
6082	1549929600.0	2019-02-12	0.007615116287142703	lon2
6083	1550016000.0	2019-02-13	0.01204077502656039	lon2
6084	1550102400.0	2019-02-14	0.020916093370721915	lon2
6085	1550188800.0	2019-02-15	0.01735277855421028	lon2
6086	1550275200.0	2019-02-16	0.016256329128234315	lon2
6087	1550361600.0	2019-02-17	-0.020644653845682273	lon2
6088	1550448000.0	2019-02-18	-0.02317198939737976	lon2
6089	1550534400.0	2019-02-19	0.016969607205481314	lon2
6090	1550620800.0	2019-02-20	0.0176984985739699	lon2
6091	1550707200.0	2019-02-21	0.02028997369071036	lon2
6092	1550793600.0	2019-02-22	0.01750796392198966	lon2
6093	1550880000.0	2019-02-23	0.01436033582798254	lon2
6094	1550966400.0	2019-02-24	-0.017612639425607136	lon2
6095	1551052800.0	2019-02-25	-0.01900257126423312	lon2
6096	1551139200.0	2019-02-26	0.011028289418268666	lon2
6097	1551225600.0	2019-02-27	0.019596958436438727	lon2
6098	1551312000.0	2019-02-28	0.02463277978267476	lon2
6099	1551398400.0	2019-03-01	0.025225481625099796	lon2
6100	1551484800.0	2019-03-02	0.016036135817313096	lon2
6101	1551571200.0	2019-03-03	-0.01286848315754984	lon2
6102	1551657600.0	2019-03-04	-0.013733369043034451	lon2
6103	1551744000.0	2019-03-05	0.011526891690979403	lon2
6104	1551830400.0	2019-03-06	0.02590782391235246	lon2
6105	1551916800.0	2019-03-07	0.036230171385263445	lon2
6106	1552003200.0	2019-03-08	0.02924886194436246	lon2
6107	1552089600.0	2019-03-09	0.02176636812941742	lon2
6108	1552176000.0	2019-03-10	-0.008971312172933347	lon2
6109	1552262400.0	2019-03-11	-0.008558628903684059	lon2
6110	1552348800.0	2019-03-12	0.015971069215239164	lon2
6111	1552435200.0	2019-03-13	0.027957032351102765	lon2
6112	1552521600.0	2019-03-14	0.03195062922414411	lon2
6113	1552608000.0	2019-03-15	0.022511939596677227	lon2
6114	1552694400.0	2019-03-16	0.017353601678577777	lon2
6115	1552780800.0	2019-03-17	-0.01715099054640021	lon2
6116	1552867200.0	2019-03-18	-0.02342282957597623	lon2
6117	1552953600.0	2019-03-19	0.010693116371878973	lon2
6118	1553040000.0	2019-03-20	0.023438908445635915	lon2
6119	1553126400.0	2019-03-21	0.033590206236792895	lon2
6120	1553212800.0	2019-03-22	0.017053851401532535	lon2
6121	1553299200.0	2019-03-23	0.015993564810022634	lon2
6122	1553385600.0	2019-03-24	-0.021057994367910796	lon2
6123	1553472000.0	2019-03-25	-0.026760652636100647	lon2
6124	1553558400.0	2019-03-26	0.008623372881565304	lon2
6125	1553644800.0	2019-03-27	0.007777593838290088	lon2
6126	1553731200.0	2019-03-28	0.014799814802802246	lon2
6127	1553817600.0	2019-03-29	0.016233572010474085	lon2
6128	1553904000.0	2019-03-30	0.016421336980396294	lon2
6129	1553990400.0	2019-03-31	-0.019828211821329624	lon2
6130	1554076800.0	2019-04-01	-0.02418250189925766	lon2
6131	1554163200.0	2019-04-02	0.012926933148947092	lon2
6132	1554249600.0	2019-04-03	0.017694118544735498	lon2
6133	1554336000.0	2019-04-04	0.012702224363598174	lon2
6134	1554422400.0	2019-04-05	0.010246451776920984	lon2
6135	1554508800.0	2019-04-06	-0.0006224555241323901	lon2
6136	1554595200.0	2019-04-07	-0.031895528712422246	lon2
6137	1554681600.0	2019-04-08	-0.02590441137662723	lon2
6138	1554768000.0	2019-04-09	-0.0042823871804712425	lon2
6139	1554854400.0	2019-04-10	0.0014260547590492108	lon2
6140	1554940800.0	2019-04-11	0.0070258721166511	lon2
6141	1555027200.0	2019-04-12	-0.0017677472216205635	lon2
6142	1555113600.0	2019-04-13	-0.0035421908349676217	lon2
6143	1555200000.0	2019-04-14	-0.03747956827076985	lon2
6144	1555286400.0	2019-04-15	-0.034376660281837654	lon2
6145	1555372800.0	2019-04-16	0.0014215351083731829	lon2
6146	1555459200.0	2019-04-17	0.00829457567056191	lon2
6147	1555545600.0	2019-04-18	0.009580011888722283	lon2
6148	1555632000.0	2019-04-19	-0.008514904859670708	lon2
6149	1555718400.0	2019-04-20	-0.044270184838574506	lon2
6150	1555804800.0	2019-04-21	-0.05524758278348594	lon2
6151	1555891200.0	2019-04-22	-0.056308814105434195	lon2
6152	1555977600.0	2019-04-23	-0.044260644087984635	lon2
6153	1556064000.0	2019-04-24	-0.00028039066502115337	lon2
6154	1556150400.0	2019-04-25	0.005354549142370032	lon2
6155	1556236800.0	2019-04-26	0.00424127544298411	lon2
6156	1556323200.0	2019-04-27	-0.0011469062492668247	lon2
6157	1556409600.0	2019-04-28	-0.032690947723321276	lon2
6158	1556496000.0	2019-04-29	-0.03633783355102099	lon2
6159	1556582400.0	2019-04-30	-0.0017937479766002755	lon2
6160	1556668800.0	2019-05-01	0.005934977984025182	lon2
6161	1556755200.0	2019-05-02	0.0015336912918901405	lon2
6162	1556841600.0	2019-05-03	0.001983911859611417	lon2
6163	1556928000.0	2019-05-04	-0.001892769035683736	lon2
6164	1557014400.0	2019-05-05	-0.02967397862736567	lon2
6165	1557100800.0	2019-05-06	-0.03486043186799598	lon2
6166	1557187200.0	2019-05-07	-0.021835295242854137	lon2
6167	1557273600.0	2019-05-08	0.008273600189094493	lon2
6168	1557360000.0	2019-05-09	0.013905323053071727	lon2
6169	1557446400.0	2019-05-10	0.02683395260733713	lon2
6170	1557532800.0	2019-05-11	0.010037077764679133	lon2
6171	1557619200.0	2019-05-12	-0.026868728500460543	lon2
6172	1557705600.0	2019-05-13	-0.027768050901521873	lon2
6173	1557792000.0	2019-05-14	0.0036345711155896894	lon2
6174	1557878400.0	2019-05-15	0.005848918876177172	lon2
6175	1557964800.0	2019-05-16	0.006366708642243159	lon2
6176	1558051200.0	2019-05-17	-0.0018614030517010343	lon2
6177	1558137600.0	2019-05-18	-0.003467839485531053	lon2
6178	1558224000.0	2019-05-19	-0.034982790488371066	lon2
6179	1558310400.0	2019-05-20	-0.036191069220973295	lon2
6180	1558396800.0	2019-05-21	0.0031049818951675683	lon2
6181	1558483200.0	2019-05-22	-0.0025078664741365903	lon2
6182	1558569600.0	2019-05-23	0.0053127538023206786	lon2
6183	1558656000.0	2019-05-24	0.007919890423976582	lon2
6184	1558742400.0	2019-05-25	0.01009116660382891	lon2
6185	1558828800.0	2019-05-26	-0.027062734083167724	lon2
6186	1558915200.0	2019-05-27	-0.028189136335225806	lon2
6187	1559001600.0	2019-05-28	-0.01627026254518469	lon2
6188	1559088000.0	2019-05-29	0.012765982591590898	lon2
6189	1559174400.0	2019-05-30	0.021948124018583204	lon2
6190	1559260800.0	2019-05-31	0.016586554009998675	lon2
6191	1559347200.0	2019-06-01	0.012840534836193634	lon2
6192	1559433600.0	2019-06-02	-0.02760978535318644	lon2
6193	1559520000.0	2019-06-03	-0.028920352565640347	lon2
6194	1559606400.0	2019-06-04	0.01028422523150352	lon2
6195	1559692800.0	2019-06-05	0.02103993064269393	lon2
6196	1559779200.0	2019-06-06	0.02004302624988371	lon2
6197	1559865600.0	2019-06-07	0.011018713085433594	lon2
6198	1559952000.0	2019-06-08	0.0020233288799013697	lon2
6199	1560038400.0	2019-06-09	-0.03129560608894841	lon2
6200	1560124800.0	2019-06-10	-0.03451292398731958	lon2
6201	1560211200.0	2019-06-11	0.0018469800815932266	lon2
6202	1560297600.0	2019-06-12	0.010127355508710646	lon2
6203	1560384000.0	2019-06-13	0.012502644446657501	lon2
6204	1560470400.0	2019-06-14	0.004513402542924278	lon2
6205	1560556800.0	2019-06-15	0.00108991815730481	lon2
6206	1560643200.0	2019-06-16	-0.03756541451052402	lon2
6207	1560729600.0	2019-06-17	-0.03653267734598516	lon2
6208	1560816000.0	2019-06-18	-0.002075147709868085	lon2
6209	1560902400.0	2019-06-19	-0.0027112773370663373	lon2
6210	1560988800.0	2019-06-20	-0.004549236913604876	lon2
6211	1561075200.0	2019-06-21	-0.008232515785497212	lon2
6212	1561161600.0	2019-06-22	-0.013974200257558552	lon2
6213	1561248000.0	2019-06-23	-0.054470718366903405	lon2
6214	1561334400.0	2019-06-24	-0.05173003635741409	lon2
6215	1561420800.0	2019-06-25	-0.0062033000544326165	lon2
6216	1561507200.0	2019-06-26	0.0015210451111362187	lon2
6217	1561593600.0	2019-06-27	0.0025324872158144092	lon2
6218	1561680000.0	2019-06-28	0.004892267522456082	lon2
6219	1561766400.0	2019-06-29	-0.010981253983369124	lon2
6220	1561852800.0	2019-06-30	-0.05215858173923053	lon2
6221	1561939200.0	2019-07-01	-0.04543372088163457	lon2
6222	1562025600.0	2019-07-02	-0.0002922287132380847	lon2
6223	1562112000.0	2019-07-03	0.0023111508198838744	lon2
6224	1562198400.0	2019-07-04	-0.004173857207404113	lon2
6225	1562284800.0	2019-07-05	-0.010338550186750377	lon2
6226	1562371200.0	2019-07-06	-0.018266295581847624	lon2
6227	1562457600.0	2019-07-07	-0.054048945915838705	lon2
6228	1562544000.0	2019-07-08	-0.05547877400587449	lon2
6229	1562630400.0	2019-07-09	-0.014067293100348627	lon2
6230	1562716800.0	2019-07-10	-0.0033943968106173806	lon2
6231	1562803200.0	2019-07-11	0.0008549768825392696	lon2
6232	1562889600.0	2019-07-12	-0.008065614982535196	lon2
6233	1562976000.0	2019-07-13	-0.02064993990549808	lon2
6234	1563062400.0	2019-07-14	-0.0596558082254253	lon2
6235	1563148800.0	2019-07-15	-0.057014143158394	lon2
6236	1563235200.0	2019-07-16	-0.013937140933489515	lon2
6237	1563321600.0	2019-07-17	-0.01171253687012527	lon2
6238	1563408000.0	2019-07-18	-0.007056776261229867	lon2
6239	1563494400.0	2019-07-19	-0.007391775460683491	lon2
6240	1563580800.0	2019-07-20	-0.010762881290149982	lon2
6241	1563667200.0	2019-07-21	-0.05141847271136811	lon2
6242	1563753600.0	2019-07-22	-0.05361691572641185	lon2
6243	1563840000.0	2019-07-23	-0.010128858676289716	lon2
6244	1563926400.0	2019-07-24	-0.006606573369691609	lon2
6245	1564012800.0	2019-07-25	-0.0019555597195540903	lon2
6246	1564099200.0	2019-07-26	-0.0018991250126912656	lon2
6247	1564185600.0	2019-07-27	-0.010360258345407719	lon2
6248	1564272000.0	2019-07-28	-0.046500619784617205	lon2
6249	1564358400.0	2019-07-29	-0.04738718080830843	lon2
6250	1564444800.0	2019-07-30	-0.008438315431331334	lon2
6251	1564531200.0	2019-07-31	0.001682856680521365	lon2
6252	1564617600.0	2019-08-01	-0.0006124509602252222	lon2
6253	1564704000.0	2019-08-02	0.009240518632025624	lon2
6254	1564790400.0	2019-08-03	0.0020182916725474775	lon2
6255	1564876800.0	2019-08-04	-0.041790721451147476	lon2
6256	1564963200.0	2019-08-05	-0.0415419272619178	lon2
6257	1565049600.0	2019-08-06	0.0012210315211042585	lon2
6258	1565136000.0	2019-08-07	0.01228310573417448	lon2
6259	1565222400.0	2019-08-08	0.011673490272859384	lon2
6260	1565308800.0	2019-08-09	0.008021946970339318	lon2
6261	1565395200.0	2019-08-10	-0.0030117608318818356	lon2
6262	1565481600.0	2019-08-11	-0.03747185717471632	lon2
6263	1565568000.0	2019-08-12	-0.03778309147548627	lon2
6264	1565654400.0	2019-08-13	-0.0023538380622878073	lon2
6265	1565740800.0	2019-08-14	0.008415288423788176	lon2
6266	1565827200.0	2019-08-15	0.030106447774939975	lon2
6267	1565913600.0	2019-08-16	0.009457243915851964	lon2
6268	1566000000.0	2019-08-17	0.012884405693487384	lon2
6269	1566086400.0	2019-08-18	-0.021195947745438103	lon2
6270	1566172800.0	2019-08-19	-0.02499939231780005	lon2
6271	1566259200.0	2019-08-20	0.014424067929249093	lon2
6272	1566345600.0	2019-08-21	0.013042414779499753	lon2
6273	1566432000.0	2019-08-22	0.013088538814847948	lon2
6274	1566518400.0	2019-08-23	0.020168292426146914	lon2
6275	1566604800.0	2019-08-24	0.014834469355110074	lon2
6276	1566691200.0	2019-08-25	-0.024450492481544347	lon2
6277	1566777600.0	2019-08-26	-0.029297782874027893	lon2
6278	1566864000.0	2019-08-27	-0.012579235468649043	lon2
6279	1566950400.0	2019-08-28	0.03048519273370576	lon2
6280	1567036800.0	2019-08-29	0.021932994098273626	lon2
6281	1567123200.0	2019-08-30	0.02468427501659658	lon2
6282	1567209600.0	2019-08-31	0.007200852195944729	lon2
6283	1567296000.0	2019-09-01	-0.017125047670618374	lon2
6284	1567382400.0	2019-09-02	-0.02305356580922592	lon2
6285	1567468800.0	2019-09-03	0.010724248344185734	lon2
6286	1567555200.0	2019-09-04	0.011041320108670115	lon2
6287	1567641600.0	2019-09-05	0.0193956717045628	lon2
6288	1567728000.0	2019-09-06	0.014403861931472346	lon2
6289	1567814400.0	2019-09-07	0.012169670467287477	lon2
6290	1567900800.0	2019-09-08	-0.025684001970691834	lon2
6291	1567987200.0	2019-09-09	-0.028070495313856417	lon2
6292	1568073600.0	2019-09-10	0.00740898034732243	lon2
6293	1568160000.0	2019-09-11	0.018139241565469366	lon2
6294	1568246400.0	2019-09-12	0.0247517128678242	lon2
6295	1568332800.0	2019-09-13	0.013398326056836074	lon2
6296	1568419200.0	2019-09-14	0.0017051819626779238	lon2
6297	1568505600.0	2019-09-15	-0.025659125226714246	lon2
6298	1568592000.0	2019-09-16	-0.02819527646697262	lon2
6299	1568678400.0	2019-09-17	0.00718092088851652	lon2
6300	1568764800.0	2019-09-18	0.011970358578174821	lon2
6301	1568851200.0	2019-09-19	0.005116445424098609	lon2
6302	1568937600.0	2019-09-20	-0.00033591104312893433	lon2
6303	1569024000.0	2019-09-21	0.0015143160349667677	lon2
6304	1569110400.0	2019-09-22	-0.030444442940080786	lon2
6305	1569196800.0	2019-09-23	-0.028192333034037533	lon2
6306	1569283200.0	2019-09-24	0.004345991850118482	lon2
6307	1569369600.0	2019-09-25	0.011337596705713264	lon2
6308	1569456000.0	2019-09-26	0.019790196063124755	lon2
6309	1569542400.0	2019-09-27	0.01596341166844077	lon2
6310	1569628800.0	2019-09-28	0.017663642707148625	lon2
6311	1569715200.0	2019-09-29	-0.016126601765856792	lon2
6312	1569801600.0	2019-09-30	-0.020778887661287646	lon2
6313	1569888000.0	2019-10-01	0.017772434407897594	lon2
6314	1569974400.0	2019-10-02	0.029521829375820166	lon2
6315	1570060800.0	2019-10-03	0.02227186658719094	lon2
6316	1570147200.0	2019-10-04	0.02718892269450647	lon2
6317	1570233600.0	2019-10-05	0.023787896942150378	lon2
6318	1570320000.0	2019-10-06	-0.0089570139547297	lon2
6319	1570406400.0	2019-10-07	-0.00647840641798156	lon2
6320	1570492800.0	2019-10-08	0.026237283298531307	lon2
6321	1570579200.0	2019-10-09	0.02725137184685593	lon2
6322	1570665600.0	2019-10-10	0.026562915806985922	lon2
6323	1570752000.0	2019-10-11	0.025762706023157736	lon2
6324	1570838400.0	2019-10-12	0.027103791336513562	lon2
6325	1570924800.0	2019-10-13	-0.009334767888576028	lon2
6326	1571011200.0	2019-10-14	-0.013071491368928411	lon2
6327	1571097600.0	2019-10-15	0.02398646731068181	lon2
6328	1571184000.0	2019-10-16	0.033371002893479565	lon2
6329	1571270400.0	2019-10-17	0.03221216828515582	lon2
6330	1571356800.0	2019-10-18	0.01325488758853407	lon2
6331	1571443200.0	2019-10-19	0.0056661966174589365	lon2
6332	1571529600.0	2019-10-20	-0.021227568884016335	lon2
6333	1571616000.0	2019-10-21	-0.027169933637604272	lon2
6334	1571702400.0	2019-10-22	0.005506462355990617	lon2
6335	1571788800.0	2019-10-23	0.014083968425583175	lon2
6336	1571875200.0	2019-10-24	0.017468556485739105	lon2
6337	1571961600.0	2019-10-25	0.024008186800990088	lon2
6338	1572048000.0	2019-10-26	0.024367117813915217	lon2
6339	1572134400.0	2019-10-27	-0.014010392351599473	lon2
6340	1572220800.0	2019-10-28	-0.01879178789736505	lon2
6341	1572307200.0	2019-10-29	0.014492948203251943	lon2
6342	1572393600.0	2019-10-30	0.024166046310534914	lon2
6343	1572480000.0	2019-10-31	0.016564735908821848	lon2
6344	1572566400.0	2019-11-01	0.009332642942941793	lon2
6345	1572652800.0	2019-11-02	0.007333446595591993	lon2
6346	1572739200.0	2019-11-03	-0.021174400380290913	lon2
6347	1572825600.0	2019-11-04	-0.025674893150439713	lon2
6348	1572912000.0	2019-11-05	-0.0002589412124928786	lon2
6349	1572998400.0	2019-11-06	0.0018280106190067885	lon2
6350	1573084800.0	2019-11-07	0.0012092394758790423	lon2
6351	1573171200.0	2019-11-08	0.0018695379868761178	lon2
6352	1573257600.0	2019-11-09	0.0023831986835056228	lon2
6353	1573344000.0	2019-11-10	-0.025166099002062244	lon2
6354	1573430400.0	2019-11-11	-0.027699842189978605	lon2
6355	1573516800.0	2019-11-12	0.002954712369812395	lon2
6356	1573603200.0	2019-11-13	0.01238756562665018	lon2
6357	1573689600.0	2019-11-14	0.0110653280565265	lon2
6358	1573776000.0	2019-11-15	0.009559675320250243	lon2
6359	1573862400.0	2019-11-16	0.00893684050201093	lon2
6360	1573948800.0	2019-11-17	-0.022030151272423953	lon2
6361	1574035200.0	2019-11-18	-0.02950361286854725	lon2
6362	1574121600.0	2019-11-19	-0.000317407727100083	lon2
6363	1574208000.0	2019-11-20	0.008136800512091025	lon2
6364	1574294400.0	2019-11-21	0.009581070366941977	lon2
6365	1574380800.0	2019-11-22	0.0007955386979096063	lon2
6366	1574467200.0	2019-11-23	-0.003142287916399334	lon2
6367	1574553600.0	2019-11-24	-0.026564810128846154	lon2
6368	1574640000.0	2019-11-25	-0.030336736541202305	lon2
6369	1574726400.0	2019-11-26	0.003613197815995613	lon2
6370	1574812800.0	2019-11-27	0.00654622830876371	lon2
6371	1574899200.0	2019-11-28	0.004110856818364961	lon2
6372	1574985600.0	2019-11-29	-0.0005791433705596477	lon2
6373	1575072000.0	2019-11-30	-0.0064687025936393345	lon2
6374	1575158400.0	2019-12-01	-0.022603583991208483	lon2
6375	1575244800.0	2019-12-02	-0.022704522041018867	lon2
6376	1575331200.0	2019-12-03	0.00510621847761815	lon2
6377	1575417600.0	2019-12-04	0.020505772116374197	lon2
6378	1575504000.0	2019-12-05	0.02123028155101005	lon2
6379	1575590400.0	2019-12-06	0.015226063638901813	lon2
6380	1575676800.0	2019-12-07	0.005202455906212642	lon2
6381	1575763200.0	2019-12-08	-0.022590499878084824	lon2
6382	1575849600.0	2019-12-09	-0.025468608428460545	lon2
6383	1575936000.0	2019-12-10	0.007699490193332959	lon2
6384	1576022400.0	2019-12-11	0.011251695581814944	lon2
6385	1576108800.0	2019-12-12	0.013245846099686511	lon2
6386	1576195200.0	2019-12-13	0.012153400276166366	lon2
6387	1576281600.0	2019-12-14	0.011631260522162387	lon2
6388	1576368000.0	2019-12-15	-0.02411898592480406	lon2
6389	1576454400.0	2019-12-16	-0.029452535809975235	lon2
6390	1576540800.0	2019-12-17	-0.00018030496470436224	lon2
6391	1576627200.0	2019-12-18	0.004315649043662542	lon2
6392	1576713600.0	2019-12-19	0.004911627953830423	lon2
6393	1576800000.0	2019-12-20	0.006984917047833971	lon2
