,Date,deaths,confirmed,recovered,active,new_confirmed,new_recovered,new_deaths,Unnamed: 0,EVT,JNJ,PFE,FMS,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,DUK,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,TOT,BP,SNP_x,MT,PKX,DB,CMC,GS,WFC,CICHY,ACGBY,CRARY,C,DAX,SNP_y,NDAQ,TM,GM,TSLA,DTE,DRI,TEF,T,TMUS,VOD,VZ,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,SAP,CSCO,IBM,INTC,EBAY,EA_x,EA_y,QCOM,TXN,SNE,PS3,PS4,Vita,bitrate,Weekly_average_change_views,Weekly_average_views,Users,In-Game,av_conc_viewers,av_conc_channels,time_watched,active_streamers
417,2018-02-22 00:00:00+00:00,,,,,,,,617.0,22.34,130.1,35.87,53.79,59.21,112.39,80.91,38.79,14.53,219.83,69.0,158.84,67.6,75.48,52.42,152.51,15.92,109.55,75.3,70.82,70.82,62.84,57.39,39.27,81.69,35.06,83.44,16.45,25.5,264.4,59.88,21.92,14.33,8.61,77.28,30.93,81.69,79.32,135.62,40.66,335.53,102.32,95.61,9.72,36.47,59.75,28.25,48.25,41.08,19.1,44.48,171.8,1495.36,1119.17,103.43,43.49,154.5,46.14,43.16,125.79,125.79,63.15,104.0,50.0,26400.0,123600.0,2800.0,-0.003740161790816161,,,,,,,,
418,2018-02-23 00:00:00+00:00,,,,,,,,616.0,22.32,130.09,35.93,53.74,59.22,113.23,80.95,38.8,14.53,219.42,68.21,159.64,68.19,75.45,53.55,152.48,15.99,110.46,76.09,71.18,71.18,63.57,58.02,39.59,82.86,34.78,83.78,16.44,25.03,263.0,59.07,21.95,14.64,8.52,76.48,31.28,82.86,78.66,136.07,41.05,347.83,101.94,95.48,9.8,36.55,59.39,28.82,48.09,41.68,19.19,44.61,173.67,1495.34,1118.66,103.96,43.37,154.3,46.34,43.27,125.1,125.1,62.81,105.01,50.16,28600.0,154000.0,2700.0,0.001858404626389237,,,,,,,,
419,2018-02-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37400.0,203000.0,4400.0,-0.0024213193394808127,,,,,,,,
420,2018-02-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41100.0,196500.0,4800.0,-0.008290413329254391,4777195.3305418985,4044.333333333334,,,,,,
421,2018-02-26 00:00:00+00:00,,,,,,,,615.0,22.55,131.71,36.29,54.38,59.86,113.9,81.4,39.12,14.39,221.59,69.39,163.15,68.115,79.11,54.12,155.74,16.06,113.18,77.74,72.2,72.2,64.13,58.49,40.38,84.06,35.26,84.47,16.44,25.71,267.5,59.75,21.51,14.51,8.59,77.23,31.25,84.06,81.08,137.37,41.08,353.5,104.95,95.57,9.86,36.93,60.0,29.07,48.72,42.11,19.14,44.63,176.35,1509.2,1131.86,104.31,44.3,155.81,48.2,43.8,127.39,127.39,64.55,107.28,50.69,28900.0,128000.0,3500.0,-0.006658796109596935,,,13230360.0,5384004.0,,,,
422,2018-02-27 00:00:00+00:00,,,,,,,,614.0,22.64,132.21,37.07,52.99,60.75,114.24,82.62,38.97,14.67,225.61,70.31,166.09,67.48,77.88,53.61,154.72,16.2,114.87,79.0,71.98,71.98,64.45,58.26,40.04,83.49,35.34,87.29,16.42,25.53,271.0,60.03,21.5,14.46,8.615,77.52,31.31,83.49,81.74,137.73,41.49,356.25,104.02,96.46,9.83,37.42,61.04,28.78,49.02,42.42,18.99,44.35,179.1,1524.5,1143.7,105.45,45.41,158.46,49.37,43.82,128.06,128.06,67.0,109.38,50.8,29300.0,120400.0,3200.0,-0.003441179789247795,,,15798576.0,5533162.0,,,,
423,2018-02-28 00:00:00+00:00,,,,,,,,613.0,22.59,131.95,37.03,53.57,60.67,113.24,81.52,38.68,14.6,225.31,70.01,165.17,66.88,76.02,52.32,152.33,16.05,115.02,78.16,71.16,71.16,64.74,57.95,39.88,81.28,34.87,83.8,16.39,25.33,269.14,59.47,20.98,13.69,8.674,76.6,30.89,81.28,82.13,136.17,39.62,352.57,102.2,92.86,9.74,37.18,60.52,28.56,48.76,41.5225,18.83,43.92,179.26,1519.51,1122.0,105.12,45.27,157.5,50.18,43.22,126.51,126.51,66.7,109.04,50.83,26300.0,122300.0,2700.0,0.001422456346994211,,,15979867.0,5542335.0,,,,
424,2018-03-01 00:00:00+00:00,,,,,,,,612.0,22.34,129.11,36.12,52.19,60.16,111.0,79.79,38.23,14.16,221.6,69.27,161.82,65.16,75.35,51.84,152.7,15.92,111.53,75.53,68.91,68.91,63.15,56.43,38.81,79.48,34.25,83.01,15.86,24.63,262.61,58.25,20.7,13.84,8.47,75.5,30.38,79.48,81.0,133.48,39.59,345.01,100.85,92.39,9.61,36.31,60.78,28.27,47.69,41.1575,18.51,43.7,178.54,1513.6,1109.54,102.82,44.68,155.53,49.5,43.01,124.54,124.54,65.03,108.93,49.8,26400.0,131000.0,3200.0,0.0028388607638374684,,,15897929.0,5517196.0,971728.0,39026.0,707417984.0,3695563.0
425,2018-03-02 00:00:00+00:00,,,,,,,,611.0,22.07,126.91,35.55,51.35,58.48,111.21,77.9,38.02,13.99,216.62,67.76,158.3,63.48,75.46,51.69,153.2,15.84,111.5,74.89,67.54,67.54,62.51,56.07,38.58,78.21,33.11,80.25,15.48,25.36,255.0,56.92,20.33,13.53,8.37,73.17,29.51,78.21,79.28,129.17,37.47,326.98,100.71,91.98,9.64,36.0,61.58,27.87,47.83,39.03,18.2818,43.13,172.8,1469.1,1057.98,101.7,43.29,152.79,47.2,42.6,120.94,120.94,64.31,104.79,48.66,32700.0,151900.0,3200.0,0.007556862458325276,,,16611054.0,5849915.0,,,,
426,2018-03-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39600.0,195500.0,4000.0,0.006634619843532237,,,18409073.0,6756884.0,,,,
427,2018-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38200.0,184900.0,3700.0,-0.0013530733644639965,4506231.7390130665,47279.8,18274876.0,6492500.0,,,,
428,2018-03-05 00:00:00+00:00,,,,,,,,610.0,22.06,128.63,35.82,50.99,58.91,112.16,77.85,38.16,14.18,217.0,68.66,160.0,63.46,75.22,51.82,152.7,15.84,111.4,75.23,67.06,67.06,62.36,56.13,38.47,78.17,32.33,80.48,15.56,25.71,256.46,56.81,19.98,13.55,8.295,73.07,30.14,78.17,80.19,129.3,37.33,332.39,100.67,95.16,9.64,36.2,62.01,28.01,48.15,39.74,18.62,42.93,175.21,1494.24,1078.13,103.02,43.92,154.12,48.57,42.79,124.16,124.16,64.34,107.48,49.35,42000.0,119800.0,2800.0,-0.0022853368165098144,,,15363302.0,5310502.0,,,,
429,2018-03-06 00:00:00+00:00,,,,,,,,609.0,22.54,130.0,36.24,51.79,60.59,113.13,80.01,38.83,14.6,217.92,70.46,163.25,64.78,77.23,53.58,154.58,15.82,113.85,76.67,69.46,69.46,64.16,57.37,39.52,80.53,33.06,83.3,16.03,25.85,264.77,57.71,20.92,14.18,8.5,74.93,30.66,80.53,82.57,131.68,38.02,333.75,102.43,94.87,9.82,36.83,63.3,28.65,48.75,40.03,19.0,43.61,177.91,1533.2,1102.1,105.12,44.65,157.28,50.16,43.54,126.48,126.48,63.5,109.97,50.17,32600.0,115700.0,2800.0,-4.948465778784527e-05,,,15299231.0,5275022.0,,,,
430,2018-03-07 00:00:00+00:00,,,,,,,,608.0,22.28,127.48,35.6,51.72,60.27,112.36,79.79,38.59,14.48,215.64,69.41,161.24,64.56,75.41,54.47,152.74,15.73,112.95,75.0,67.93,67.93,63.62,57.12,39.31,79.18,32.82,81.03,16.08,25.45,262.69,56.4,20.85,13.78,8.44,73.18,30.63,79.18,83.05,129.48,37.39,325.44,100.88,93.25,9.76,36.59,63.57,28.77,48.54,39.789,18.537,43.31,174.94,1526.52,1092.82,107.4,44.03,155.0,50.18,42.97,123.63,123.63,61.49,108.04,50.3,29800.0,129000.0,3400.0,0.0047988730556671605,,,15545418.0,5457946.0,,,,
431,2018-03-08 00:00:00+00:00,,,,,,,,607.0,22.52,129.33,35.99,52.03,61.34,110.99,81.33,39.23,14.5,218.92,70.22,163.44,65.055,75.53,55.12,153.57,15.88,114.6,74.5,68.27,68.27,63.4,57.42,39.42,81.86,32.97,83.28,16.22,26.06,266.48,56.75,20.58,13.67,8.47,74.14,30.89,81.86,84.22,129.2,37.64,332.86,100.16,93.78,9.89,36.91,65.0,28.94,48.89,40.7,18.6272,43.45,175.48,1550.0,1117.2,108.46,44.25,159.0,51.79,44.16,127.38,127.38,62.65,109.18,51.17,29500.0,121800.0,3000.0,0.0009001102379491813,,,15596385.0,5444685.0,,,,
432,2018-03-09 00:00:00+00:00,,,,,,,,606.0,22.66,132.51,36.61,52.19,62.05,112.42,82.44,39.12,14.62,224.46,70.51,164.36,65.035,75.9,54.97,154.35,16.04,114.31,74.82,68.94,68.94,62.98,57.1,39.75,82.3,32.67,81.68,16.07,26.5,268.7,57.16,20.97,13.67,8.36,74.95,30.8,82.3,85.41,128.62,37.85,324.1,100.37,94.33,9.99,37.17,65.3,28.84,49.2,40.55,19.0,44.02,177.96,1563.5,1139.5,108.41,44.62,157.47,51.27,43.76,129.97,129.97,62.36,110.0,51.17,31400.0,142100.0,3000.0,0.0017546875429386864,,,16635570.0,5908516.0,,,,
433,2018-03-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0,196300.0,4600.0,-0.0008123463266089518,,,18232765.0,6573210.0,,,,
434,2018-03-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42200.0,180600.0,3600.0,-0.005074821515600318,4757860.536194332,13707.90322580645,18182265.0,6408952.0,,,,
435,2018-03-12 00:00:00+00:00,,,,,,,,605.0,22.93,133.8,36.92,52.22,63.59,111.8,83.26,39.28,15.02,227.5,71.19,166.31,65.53,76.12,54.84,154.7,16.23,117.5,74.87,69.16,69.16,62.91,57.4,39.68,82.35,32.35,82.15,16.11,25.31,271.0,58.27,21.92,14.3,8.37,75.95,30.88,82.35,86.72,130.04,37.87,328.61,100.36,94.85,10.0,37.05,65.51,29.01,49.03,40.724,19.02,43.92,180.29,1592.6,1165.05,108.81,45.53,159.64,51.86,44.03,128.56,128.56,63.05,112.04,50.02,26100.0,115200.0,3200.0,-0.0075490172312679925,,,15172762.0,5115768.0,,,,
436,2018-03-13 00:00:00+00:00,,,,,,,,604.0,22.84,133.8,36.8,52.24,63.89,113.4,83.75,39.37,14.69,226.98,72.65,168.92,65.945,76.9,54.93,155.22,16.28,117.23,75.33,69.19,69.19,63.59,58.39,40.08,82.01,32.92,82.67,16.06,25.6,274.34,58.39,21.84,14.95,8.4501,76.14,31.02,82.01,86.47,130.66,37.97,344.92,101.31,95.27,10.0,37.55,65.1,28.72,49.0,40.5825,19.34,43.51,182.59,1615.96,1171.83,109.48,45.78,160.09,52.52,44.14,129.05,129.05,59.77,112.04,50.34,26900.0,113900.0,3200.0,-0.0022485592946189397,,,15574782.0,4870728.0,,,,
437,2018-03-14 00:00:00+00:00,,,,,,,,603.0,22.75,135.24,36.84,51.44,63.42,113.22,83.78,39.23,14.46,224.56,72.57,167.75,65.31,76.71,54.78,156.1,16.24,116.98,74.64,68.76,68.76,62.76,58.48,39.44,82.7,32.99,80.01,15.92,24.91,270.4,57.86,21.79,15.02,8.35,75.28,30.99,82.7,85.6,131.21,38.48,336.76,101.06,94.97,9.95,37.59,65.23,28.85,48.93,41.07,19.43,43.03,180.32,1597.0,1145.8,108.6,45.34,160.17,52.06,42.97,126.89,126.89,59.9,111.21,50.96,24500.0,111100.0,2500.0,0.0016079452672009685,,,15287887.0,5177360.0,,,,
438,2018-03-15 00:00:00+00:00,,,,,,,,602.0,22.62,132.55,36.35,50.79,63.05,111.2,82.39,38.96,14.31,223.97,72.05,166.84,65.3,76.87,54.55,158.0,16.39,115.36,74.35,68.81,68.81,61.82,57.36,38.92,82.43,32.53,79.8,15.71,24.56,265.72,56.77,21.76,15.05,8.28,73.78,30.72,82.43,84.36,130.56,37.97,329.38,102.0,94.31,9.91,37.09,64.71,28.49,48.53,40.8125,19.25,42.69,178.5,1595.0,1149.57,108.3,45.3,158.71,52.23,42.82,128.19,128.19,60.03,109.94,51.31,26600.0,117600.0,2900.0,0.001969020312110348,,,15196605.0,5270710.0,,,,
439,2018-03-16 00:00:00+00:00,,,,,,,,601.0,22.62,133.16,36.64,50.64,62.78,111.38,82.36,39.41,14.34,224.39,70.96,166.54,65.4,76.9,54.56,158.42,16.08,115.4,74.36,68.08,68.08,61.81,57.2,39.11,81.89,32.57,79.94,15.7,24.37,266.01,56.99,21.54,14.83,8.36,73.17,30.81,81.89,84.19,130.08,37.92,325.96,101.15,93.87,9.92,37.09,64.44,28.49,48.41,40.605,19.113,43.55,178.65,1583.45,1155.35,107.48,45.33,160.06,51.17,42.62,130.35,130.35,60.6,110.12,50.75,30900.0,139000.0,3400.0,0.0013653803126274994,,,16370552.0,5861182.0,,,,
440,2018-03-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38100.0,191400.0,4400.0,-0.0004855868480293448,,,18521247.0,6760211.0,,,,
441,2018-03-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37400.0,182300.0,4500.0,-0.008189732723869095,4957816.84488342,18820.290322580644,18427004.0,6537120.0,,,,
442,2018-03-19 00:00:00+00:00,,,,,,,,600.0,22.54,133.35,36.8,50.64,63.13,112.08,81.28,40.22,14.26,223.21,71.01,167.24,65.28,77.8,54.19,161.04,16.15,115.07,75.0,68.32,68.32,61.97,57.34,39.22,82.86,32.21,79.98,15.75,24.43,266.99,55.88,21.47,14.47,8.43,73.47,30.72,82.86,83.92,129.16,37.93,316.5,102.11,94.18,9.97,36.98,64.68,28.56,48.53,40.5175,18.776,43.29,177.32,1554.53,1117.76,106.16,44.59,159.71,50.74,42.23,127.53,127.53,60.19,109.37,48.64,27800.0,119700.0,2500.0,-0.009404625883831836,,,15400281.0,5152424.0,,,,
443,2018-03-20 00:00:00+00:00,,,,,,,,599.0,22.4,130.78,36.37,50.37,62.48,111.39,80.53,39.73,14.1,220.25,70.05,166.56,64.415,77.02,53.95,160.1,15.95,114.55,74.22,68.7,68.7,61.76,56.5,38.65,84.43,31.86,79.33,15.56,23.7,263.29,55.77,21.32,14.22,8.38,73.05,30.51,84.43,84.01,128.55,37.13,314.87,102.29,94.69,9.74,36.68,63.32,28.11,48.4,40.05,18.75,43.09,175.24,1550.34,1098.4,104.1,44.49,157.52,50.88,42.08,125.77,125.77,58.99,108.27,48.48,25400.0,113400.0,3300.0,-0.0055304355439281154,,,15199060.0,5080486.0,,,,
444,2018-03-21 00:00:00+00:00,,,,,,,,598.0,22.33,131.4,36.49,50.76,62.75,109.81,79.9,39.85,13.66,220.4,65.39,166.82,65.14,76.43,53.82,160.42,15.74,114.98,74.23,69.84,69.84,62.22,56.69,39.05,85.29,32.35,79.92,14.75,23.47,263.01,55.02,21.48,14.36,8.27,73.18,30.57,85.29,84.12,129.29,37.16,310.25,102.5,95.04,9.67,36.34,62.6,28.12,47.69,40.3075,18.66,43.1,175.04,1586.45,1092.57,104.8,44.24,156.57,51.55,41.87,126.52,126.52,57.5,109.13,48.76,26000.0,124200.0,3400.0,-0.0042558936940109175,,,15475369.0,5179809.0,,,,
445,2018-03-22 00:00:00+00:00,,,,,,,,597.0,22.27,130.47,36.03,50.48,61.82,108.14,79.16,39.18,13.75,217.45,65.18,163.6,63.48,76.34,53.48,160.31,15.73,115.55,74.42,69.97,69.97,63.1,56.79,39.59,84.55,32.58,79.0,14.24,22.47,258.42,54.21,20.9,14.2,8.16,72.33,30.16,84.55,83.61,128.31,37.23,313.89,102.43,88.48,9.52,35.95,61.84,27.55,47.1,40.025,18.87,42.57,170.0,1565.47,1080.01,104.72,43.76,155.0,50.74,41.24,124.83,124.83,56.24,106.51,48.56,23900.0,119400.0,3900.0,-0.0066496606621781655,,,15060485.0,5056393.0,,,,
446,2018-03-23 00:00:00+00:00,,,,,,,,596.0,21.93,127.63,35.49,50.37,61.03,107.83,78.21,38.63,13.4,214.14,64.16,160.49,63.14,76.52,54.14,161.98,15.7,114.37,73.81,68.77,68.77,62.87,56.82,39.26,83.97,31.56,75.5,13.99,20.9,253.63,52.72,20.21,14.06,8.07,70.32,30.06,83.97,82.21,126.45,36.42,311.25,102.71,85.83,9.6,35.37,61.42,27.95,47.06,38.75,18.99,41.84,168.39,1539.01,1051.37,104.26,43.71,152.25,50.59,40.57,123.2,123.2,55.63,104.03,48.81,25800.0,131700.0,2600.0,-0.004485478075080835,,,15985612.0,5576407.0,,,,
447,2018-03-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36600.0,187100.0,3900.0,-0.00584160028628381,,,18060906.0,6494984.0,,,,
448,2018-03-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36100.0,180500.0,4300.0,-0.011247378322057824,4700349.435294812,13174.225806451614,17698330.0,6186754.0,,,,
449,2018-03-26 00:00:00+00:00,,,,,,,,595.0,21.81,126.41,34.93,50.2,60.28,105.88,77.44,38.1,13.23,212.97,62.38,159.74,62.89,75.3,54.14,160.03,15.57,114.24,73.65,69.69,69.69,64.03,57.34,40.33,87.96,31.55,76.25,13.99,20.85,250.65,51.95,21.11,13.74,8.15,69.11,29.88,87.96,81.94,126.27,35.94,307.34,101.41,85.49,9.66,35.06,60.7,27.91,46.78,38.202,18.92,41.95,168.07,1530.0,1050.6,104.71,43.25,151.21,50.74,40.3,124.24,124.24,54.58,104.11,48.48,28700.0,133700.0,3400.0,-0.01264617457534281,,,15688192.0,5250342.0,,,,
450,2018-03-27 00:00:00+00:00,,,,,,,,594.0,21.79,127.11,35.18,50.32,61.27,105.51,78.74,38.37,12.92,215.81,62.1,160.95,63.59,75.99,54.11,161.75,15.52,115.75,74.0,70.11,70.11,64.92,57.25,40.52,88.13,31.58,79.98,14.05,21.0,255.89,52.4,21.51,14.43,8.175,70.24,29.98,88.13,83.71,129.48,36.02,304.0,102.19,84.76,9.75,34.85,61.66,27.92,47.1,38.72,18.94,42.85,173.68,1572.4,1063.9,104.9,44.49,153.95,53.01,41.15,126.37,126.37,56.59,108.0,49.2,26200.0,120000.0,3000.0,-0.007281890456444942,,,15764870.0,5329456.0,,,,
451,2018-03-28 00:00:00+00:00,,,,,,,,593.0,21.76,127.63,35.18,50.75,60.53,107.9,78.39,38.02,13.52,213.81,61.52,158.45,62.65,77.32,56.34,163.15,15.64,114.93,73.74,69.51,69.51,63.63,56.53,39.81,86.02,30.32,77.57,13.87,19.79,248.78,51.16,20.89,14.31,8.117,68.48,29.71,86.02,81.94,128.21,35.01,264.58,104.09,84.26,9.75,35.29,60.55,27.51,47.89,37.385,18.75,42.78,167.25,1447.0,1001.91,103.95,42.51,152.07,50.5,40.13,120.26,120.26,54.81,102.27,48.63,27700.0,129300.0,3200.0,-0.0019965317678310814,,,15845783.0,5343315.0,,,,
452,2018-03-29 00:00:00+00:00,,,,,,,,592.0,21.76,127.97,35.52,51.09,59.57,110.34,79.26,38.16,13.58,213.03,62.46,158.94,63.63,77.09,56.74,163.53,15.75,112.29,73.33,68.8,68.8,63.5,56.82,40.19,87.73,31.17,78.67,13.97,20.1,250.79,52.06,20.9,14.25,8.11,68.52,30.24,87.73,84.37,130.0,35.83,256.49,104.02,84.78,9.88,35.68,60.95,27.95,48.2,36.895,19.0,44.25,167.805,1406.0,1011.21,104.73,41.94,153.07,49.98,40.44,120.37,120.37,55.04,102.82,48.2,29400.0,130000.0,3000.0,-0.0019570140172356053,,,16136399.0,5533765.0,,,,
453,2018-03-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000.0,147800.0,3800.0,-0.0017552696409192867,,,17358985.0,6152901.0,,,,
454,2018-03-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000.0,150100.0,4000.0,-0.008552573977657848,,,17758027.0,6246078.0,,,,
455,2018-04-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000.0,151700.0,3800.0,-0.011237647984524148,4773668.02977682,26273.161290322583,17200551.0,5929288.0,1011491.0,39397.0,728273520.0,3315212.0
456,2018-04-02 00:00:00+00:00,,,,,,,,591.0,21.9,127.82,35.42,51.09,59.82,109.75,79.79,38.3,13.45,215.99,63.25,160.92,64.19,77.55,56.37,163.94,15.9,113.89,74.27,69.5,69.5,63.72,57.71,40.53,88.42,31.61,77.35,13.895,20.32,251.26,52.37,20.62,14.2,8.14,68.33,30.26,88.42,86.22,128.95,36.1,256.26,104.68,86.01,9.84,35.58,60.4,27.79,47.62,37.16,18.85,44.43,167.88,1417.62,1027.62,105.08,42.52,153.34,51.69,40.04,120.48,120.48,55.1,102.86,48.42,30600.0,128000.0,3900.0,-0.01224882595743845,,,16667262.0,5573687.0,,,,
457,2018-04-03 00:00:00+00:00,,,,,,,,590.0,21.78,125.18,35.11,50.63,58.4,107.27,77.76,37.71,13.12,213.88,61.4,156.54,62.95,77.0,56.37,162.37,16.06,112.52,73.45,68.45,68.45,63.69,57.68,40.61,90.73,31.26,77.05,13.65,19.75,248.61,51.72,20.5,14.24,8.07,68.05,29.86,90.73,85.58,127.11,36.8,269.82,103.65,84.26,9.75,35.16,60.06,27.58,47.22,36.5425,18.98,44.59,167.64,1391.38,1016.15,103.89,41.34,150.8,49.0,39.47,119.87,119.87,54.29,101.92,48.5,26700.0,110800.0,3100.0,-0.009521097717086034,,,15695852.0,5162970.0,,,,
458,2018-04-04 00:00:00+00:00,,,,,,,,589.0,21.63,126.9,35.32,49.86,58.34,107.46,77.24,36.99,12.82,214.52,60.8,156.5,61.71,77.15,56.63,161.7,16.11,113.05,74.05,67.83,67.83,63.62,57.7,40.64,88.93,30.4,74.32,13.53,19.35,245.71,51.13,20.1,14.02,7.975,67.16,29.47,88.93,85.41,125.97,36.01,252.78,104.23,83.75,9.65,35.16,59.05,27.9,47.16,35.455,19.0864,43.82,164.88,1358.24,998.23,102.37,40.39,147.89,48.1,39.1,116.71,116.71,53.8,99.98,47.86,26000.0,111900.0,3300.0,-0.0010197871902784652,,,16167763.0,5461538.0,,,,
459,2018-04-05 00:00:00+00:00,,,,,,,,588.0,22.1,130.41,35.67,50.78,59.9,109.35,79.02,38.41,13.29,219.82,63.25,160.01,63.764,77.69,57.57,162.27,16.25,114.88,75.06,69.74,69.74,65.15,58.89,41.36,91.15,31.6,76.33,14.06,19.87,254.5,53.34,20.54,14.3,8.2,70.07,30.41,91.15,86.5,127.34,38.25,289.34,103.98,87.08,9.92,35.93,60.13,28.64,47.98,35.6825,19.5,44.72,172.58,1441.99,1046.39,105.47,41.5,154.44,50.01,40.11,121.52,121.52,55.49,103.83,49.05,25600.0,109700.0,3400.0,0.0002220403389656643,,,15772743.0,5287904.0,,,,
460,2018-04-06 00:00:00+00:00,,,,,,,,587.0,22.27,130.22,35.56,50.73,59.44,109.13,79.2,38.65,13.32,218.56,63.3,159.19,63.8,78.59,58.15,163.54,16.05,116.38,75.64,68.97,68.97,66.35,59.69,42.24,91.76,31.61,74.96,14.02,20.13,251.48,52.65,20.51,13.77,8.1,69.52,30.31,91.76,85.9,126.12,37.96,301.0,104.67,86.01,9.96,36.01,59.5,29.04,48.1,35.42,19.3601,44.26,170.97,1429.97,1023.1,105.84,41.4,153.46,49.79,39.66,120.06,120.06,54.42,100.97,48.77,25700.0,120200.0,3300.0,-0.0037921615119744967,,,16117968.0,5537297.0,,,,
461,2018-04-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33600.0,150600.0,4000.0,-0.0062221595969794725,,,17006640.0,5857334.0,,,,
462,2018-04-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33700.0,144800.0,3500.0,-0.010597351103469136,5586105.367925736,116138.2,17081994.0,5765634.0,,,,
463,2018-04-09 00:00:00+00:00,,,,,,,,586.0,22.11,128.65,35.3,51.06,57.86,108.78,78.27,38.84,13.1,216.22,62.75,156.44,64.63,78.14,59.03,162.3,15.92,115.3,75.22,68.62,68.62,66.52,59.77,41.63,92.75,31.15,73.78,14.21,19.53,251.48,52.5,20.27,14.03,8.09,69.06,30.68,92.75,85.46,126.25,38.28,300.37,104.06,87.29,10.02,35.24,59.77,29.2,47.03,35.31,19.52,44.55,169.88,1425.03,1020.04,107.95,40.95,151.8,49.16,39.21,119.19,119.19,53.52,100.04,48.92,25500.0,94200.0,3000.0,-0.011086691951333362,,,15050534.0,4877657.0,,,,
464,2018-04-10 00:00:00+00:00,,,,,,,,585.0,22.13,130.25,36.0,51.21,59.02,108.76,79.13,39.48,13.01,221.46,63.01,158.56,65.0,78.47,58.03,160.93,15.73,117.6,76.08,68.44,68.44,67.36,59.93,42.4,93.97,32.44,75.7,14.1,19.86,257.96,52.99,20.75,14.15,8.1,71.05,31.03,93.97,86.14,127.98,38.6,298.97,104.51,87.09,10.07,35.32,60.38,29.36,47.2,35.97,19.43,45.04,173.0,1431.99,1030.26,107.98,42.1,155.03,51.12,39.3,120.37,120.37,54.58,101.67,49.73,21600.0,87600.0,2200.0,-0.0047128061847153575,,,15066125.0,4842319.0,,,,
465,2018-04-11 00:00:00+00:00,,,,,,,,584.0,22.2,129.14,35.73,50.75,58.64,108.01,78.63,39.42,12.91,222.16,63.84,158.73,64.22,77.35,58.88,161.3,15.83,118.69,77.11,71.02,71.02,68.44,60.7,43.03,94.71,32.13,76.95,14.3,19.99,252.59,52.32,20.59,14.31,8.09,69.97,31.04,94.71,85.33,128.01,38.72,300.7403,103.46,86.32,10.1,35.66,62.72,29.6,47.93,37.48,19.41,45.04,172.23,1439.44,1032.0,107.31,42.42,154.37,50.99,40.41,119.72,119.72,54.19,101.41,49.38,21200.0,98000.0,2000.0,0.0008068955855622732,,,14846569.0,4779148.0,,,,
