,CN_Confirmed,CN_Deaths,CN_Recovered,CN_Active,Date
509,172,1,22,149,2020-02-07 00:00:00+00:00
510,277,3,12,262,2020-02-07 00:00:00+00:00
511,914,3,86,825,2020-02-07 00:00:00+00:00
512,25,1,0,24,2020-02-07 00:00:00+00:00
513,24953,699,1115,23139,2020-02-07 00:00:00+00:00
514,772,0,112,660,2020-02-07 00:00:00+00:00
515,50,0,5,45,2020-02-07 00:00:00+00:00
516,408,0,43,365,2020-02-07 00:00:00+00:00
517,661,0,45,616,2020-02-07 00:00:00+00:00
518,65,1,4,60,2020-02-07 00:00:00+00:00
519,99,0,7,92,2020-02-07 00:00:00+00:00
520,10,0,1,9,2020-02-07 00:00:00+00:00
521,43,0,5,38,2020-02-07 00:00:00+00:00
522,18,0,3,15,2020-02-07 00:00:00+00:00
523,184,0,17,167,2020-02-07 00:00:00+00:00
524,386,0,37,349,2020-02-07 00:00:00+00:00
525,277,1,30,246,2020-02-07 00:00:00+00:00
526,104,0,15,89,2020-02-07 00:00:00+00:00
527,344,1,42,301,2020-02-07 00:00:00+00:00
528,81,1,2,78,2020-02-07 00:00:00+00:00
529,1,0,0,1,2020-02-07 00:00:00+00:00
530,39,0,0,39,2020-02-07 00:00:00+00:00
531,138,0,12,126,2020-02-07 00:00:00+00:00
532,1006,0,123,883,2020-02-07 00:00:00+00:00
533,665,0,47,618,2020-02-07 00:00:00+00:00
534,297,1,33,263,2020-02-07 00:00:00+00:00
535,426,2,31,393,2020-02-07 00:00:00+00:00
536,224,0,20,204,2020-02-07 00:00:00+00:00
537,67,0,9,58,2020-02-07 00:00:00+00:00
538,1034,1,88,945,2020-02-07 00:00:00+00:00
539,172,0,17,155,2020-02-07 00:00:00+00:00
540,81,1,6,74,2020-02-07 00:00:00+00:00
541,117,2,10,105,2020-02-07 00:00:00+00:00
542,733,0,59,674,2020-02-08 00:00:00+00:00
543,315,2,34,279,2020-02-08 00:00:00+00:00
544,428,2,39,387,2020-02-08 00:00:00+00:00
545,239,0,24,215,2020-02-08 00:00:00+00:00
546,79,1,12,66,2020-02-08 00:00:00+00:00
547,1095,1,112,982,2020-02-08 00:00:00+00:00
548,183,0,17,166,2020-02-08 00:00:00+00:00
549,89,1,7,81,2020-02-08 00:00:00+00:00
550,124,2,14,108,2020-02-08 00:00:00+00:00
551,69,1,4,64,2020-02-08 00:00:00+00:00
552,105,0,8,97,2020-02-08 00:00:00+00:00
553,10,0,1,9,2020-02-08 00:00:00+00:00
554,45,0,15,30,2020-02-08 00:00:00+00:00
555,18,0,3,15,2020-02-08 00:00:00+00:00
556,195,0,20,175,2020-02-08 00:00:00+00:00
557,416,0,44,372,2020-02-08 00:00:00+00:00
558,286,1,41,244,2020-02-08 00:00:00+00:00
559,115,0,21,94,2020-02-08 00:00:00+00:00
560,195,1,30,164,2020-02-08 00:00:00+00:00
561,295,5,13,277,2020-02-08 00:00:00+00:00
562,981,4,116,861,2020-02-08 00:00:00+00:00
563,26,1,0,25,2020-02-08 00:00:00+00:00
564,27100,780,1439,24881,2020-02-08 00:00:00+00:00
565,803,1,156,646,2020-02-08 00:00:00+00:00
566,52,0,5,47,2020-02-08 00:00:00+00:00
567,439,0,51,388,2020-02-08 00:00:00+00:00
568,698,0,55,643,2020-02-08 00:00:00+00:00
569,364,1,60,303,2020-02-08 00:00:00+00:00
570,88,1,4,83,2020-02-08 00:00:00+00:00
571,1,0,0,1,2020-02-08 00:00:00+00:00
572,42,0,0,42,2020-02-08 00:00:00+00:00
573,138,0,17,121,2020-02-08 00:00:00+00:00
574,1048,0,175,873,2020-02-08 00:00:00+00:00
575,386,1,71,314,2020-02-09 00:00:00+00:00
576,91,1,4,86,2020-02-09 00:00:00+00:00
577,1,0,0,1,2020-02-09 00:00:00+00:00
578,45,0,0,45,2020-02-09 00:00:00+00:00
579,141,0,18,123,2020-02-09 00:00:00+00:00
580,1075,0,201,874,2020-02-09 00:00:00+00:00
581,78,1,12,65,2020-02-09 00:00:00+00:00
582,107,0,12,95,2020-02-09 00:00:00+00:00
583,10,0,1,9,2020-02-09 00:00:00+00:00
584,45,0,13,32,2020-02-09 00:00:00+00:00
585,18,0,3,15,2020-02-09 00:00:00+00:00
586,208,0,25,183,2020-02-09 00:00:00+00:00
587,444,1,63,380,2020-02-09 00:00:00+00:00
588,293,1,44,248,2020-02-09 00:00:00+00:00
589,119,0,25,94,2020-02-09 00:00:00+00:00
590,779,1,72,706,2020-02-09 00:00:00+00:00
591,326,2,37,287,2020-02-09 00:00:00+00:00
592,468,2,51,415,2020-02-09 00:00:00+00:00
593,250,0,35,215,2020-02-09 00:00:00+00:00
594,83,2,16,65,2020-02-09 00:00:00+00:00
595,1131,1,141,989,2020-02-09 00:00:00+00:00
596,195,1,18,176,2020-02-09 00:00:00+00:00
597,99,1,7,91,2020-02-09 00:00:00+00:00
598,131,3,19,109,2020-02-09 00:00:00+00:00
599,206,2,34,170,2020-02-09 00:00:00+00:00
600,307,6,14,287,2020-02-09 00:00:00+00:00
601,1033,6,153,874,2020-02-09 00:00:00+00:00
602,29,1,0,28,2020-02-09 00:00:00+00:00
603,29631,871,1795,26965,2020-02-09 00:00:00+00:00
604,838,1,186,651,2020-02-09 00:00:00+00:00
605,54,0,5,49,2020-02-09 00:00:00+00:00
606,468,0,71,397,2020-02-09 00:00:00+00:00
607,740,0,73,667,2020-02-09 00:00:00+00:00
608,218,2,41,175,2020-02-10 00:00:00+00:00
609,331,7,30,294,2020-02-10 00:00:00+00:00
610,1073,6,191,876,2020-02-10 00:00:00+00:00
611,38,1,0,37,2020-02-10 00:00:00+00:00
612,31728,974,2222,28532,2020-02-10 00:00:00+00:00
613,879,1,208,670,2020-02-10 00:00:00+00:00
614,58,0,5,53,2020-02-10 00:00:00+00:00
615,492,0,81,411,2020-02-10 00:00:00+00:00
616,771,1,105,665,2020-02-10 00:00:00+00:00
617,80,1,13,66,2020-02-10 00:00:00+00:00
618,108,0,13,95,2020-02-10 00:00:00+00:00
619,10,0,1,9,2020-02-10 00:00:00+00:00
620,49,0,13,36,2020-02-10 00:00:00+00:00
621,18,0,3,15,2020-02-10 00:00:00+00:00
622,213,0,30,183,2020-02-10 00:00:00+00:00
623,466,1,66,399,2020-02-10 00:00:00+00:00
624,299,1,48,250,2020-02-10 00:00:00+00:00
625,119,0,25,94,2020-02-10 00:00:00+00:00
626,405,1,80,324,2020-02-10 00:00:00+00:00
627,95,1,8,86,2020-02-10 00:00:00+00:00
628,1,0,0,1,2020-02-10 00:00:00+00:00
629,49,0,0,49,2020-02-10 00:00:00+00:00
630,149,0,19,130,2020-02-10 00:00:00+00:00
631,1092,0,242,850,2020-02-10 00:00:00+00:00
632,830,3,88,739,2020-02-10 00:00:00+00:00
633,337,2,44,291,2020-02-10 00:00:00+00:00
634,486,2,66,418,2020-02-10 00:00:00+00:00
635,261,0,39,222,2020-02-10 00:00:00+00:00
636,83,2,17,64,2020-02-10 00:00:00+00:00
637,1159,1,167,991,2020-02-10 00:00:00+00:00
638,210,1,24,185,2020-02-10 00:00:00+00:00
639,109,1,10,98,2020-02-10 00:00:00+00:00
640,138,3,19,116,2020-02-10 00:00:00+00:00
641,860,4,105,751,2020-02-11 00:00:00+00:00
642,342,3,48,291,2020-02-11 00:00:00+00:00
643,505,3,79,423,2020-02-11 00:00:00+00:00
644,267,0,45,222,2020-02-11 00:00:00+00:00
645,86,2,24,60,2020-02-11 00:00:00+00:00
646,1177,1,212,964,2020-02-11 00:00:00+00:00
647,215,1,33,181,2020-02-11 00:00:00+00:00
648,127,1,17,109,2020-02-11 00:00:00+00:00
649,144,3,20,121,2020-02-11 00:00:00+00:00
650,81,1,18,62,2020-02-11 00:00:00+00:00
651,111,0,19,92,2020-02-11 00:00:00+00:00
652,10,0,1,9,2020-02-11 00:00:00+00:00
653,53,0,22,31,2020-02-11 00:00:00+00:00
654,18,0,5,13,2020-02-11 00:00:00+00:00
655,219,0,32,187,2020-02-11 00:00:00+00:00
656,487,1,80,406,2020-02-11 00:00:00+00:00
657,303,1,52,250,2020-02-11 00:00:00+00:00
658,124,0,30,94,2020-02-11 00:00:00+00:00
659,239,2,48,189,2020-02-11 00:00:00+00:00
660,360,8,28,324,2020-02-11 00:00:00+00:00
661,1105,7,218,880,2020-02-11 00:00:00+00:00
662,49,1,0,48,2020-02-11 00:00:00+00:00
663,33366,1068,2639,29659,2020-02-11 00:00:00+00:00
664,912,1,247,664,2020-02-11 00:00:00+00:00
665,58,0,5,53,2020-02-11 00:00:00+00:00
666,515,0,93,422,2020-02-11 00:00:00+00:00
667,804,1,128,675,2020-02-11 00:00:00+00:00
668,417,1,85,331,2020-02-11 00:00:00+00:00
669,106,2,10,94,2020-02-11 00:00:00+00:00
670,1,0,0,1,2020-02-11 00:00:00+00:00
671,55,0,3,52,2020-02-11 00:00:00+00:00
672,153,0,20,133,2020-02-11 00:00:00+00:00
673,1117,0,270,847,2020-02-11 00:00:00+00:00
674,436,1,92,343,2020-02-12 00:00:00+00:00
675,112,2,11,99,2020-02-12 00:00:00+00:00
676,1,0,1,0,2020-02-12 00:00:00+00:00
677,59,0,3,56,2020-02-12 00:00:00+00:00
678,154,0,26,128,2020-02-12 00:00:00+00:00
679,1131,0,321,810,2020-02-12 00:00:00+00:00
680,83,1,22,60,2020-02-12 00:00:00+00:00
681,116,1,20,95,2020-02-12 00:00:00+00:00
682,10,0,2,8,2020-02-12 00:00:00+00:00
683,58,0,24,34,2020-02-12 00:00:00+00:00
684,18,0,9,9,2020-02-12 00:00:00+00:00
685,225,0,43,182,2020-02-12 00:00:00+00:00
686,497,2,92,403,2020-02-12 00:00:00+00:00
687,311,1,57,253,2020-02-12 00:00:00+00:00
688,126,0,33,93,2020-02-12 00:00:00+00:00
689,889,4,127,758,2020-02-12 00:00:00+00:00
690,352,3,56,293,2020-02-12 00:00:00+00:00
691,518,3,102,413,2020-02-12 00:00:00+00:00
692,272,0,53,219,2020-02-12 00:00:00+00:00
693,87,2,31,54,2020-02-12 00:00:00+00:00
694,1219,1,275,943,2020-02-12 00:00:00+00:00
695,222,1,32,189,2020-02-12 00:00:00+00:00
696,133,1,18,114,2020-02-12 00:00:00+00:00
697,157,4,27,126,2020-02-12 00:00:00+00:00
698,251,2,54,195,2020-02-12 00:00:00+00:00
699,378,8,31,339,2020-02-12 00:00:00+00:00
700,1135,8,246,881,2020-02-12 00:00:00+00:00
701,50,1,1,48,2020-02-12 00:00:00+00:00
702,33366,1068,2686,29612,2020-02-12 00:00:00+00:00
703,946,2,304,640,2020-02-12 00:00:00+00:00
704,60,0,6,54,2020-02-12 00:00:00+00:00
705,543,0,125,418,2020-02-12 00:00:00+00:00
706,844,1,152,691,2020-02-12 00:00:00+00:00
707,265,3,68,194,2020-02-13 00:00:00+00:00
708,395,9,33,353,2020-02-13 00:00:00+00:00
709,1169,10,296,863,2020-02-13 00:00:00+00:00
710,53,1,1,51,2020-02-13 00:00:00+00:00
711,48206,1310,3459,43437,2020-02-13 00:00:00+00:00
712,968,2,339,627,2020-02-13 00:00:00+00:00
713,61,0,6,55,2020-02-13 00:00:00+00:00
714,570,0,139,431,2020-02-13 00:00:00+00:00
715,872,1,170,701,2020-02-13 00:00:00+00:00
716,84,1,24,59,2020-02-13 00:00:00+00:00
717,117,1,22,94,2020-02-13 00:00:00+00:00
718,10,0,3,7,2020-02-13 00:00:00+00:00
719,64,0,24,40,2020-02-13 00:00:00+00:00
720,18,0,11,7,2020-02-13 00:00:00+00:00
721,229,0,46,183,2020-02-13 00:00:00+00:00
722,509,2,105,402,2020-02-13 00:00:00+00:00
723,315,1,62,252,2020-02-13 00:00:00+00:00
724,126,0,36,90,2020-02-13 00:00:00+00:00
725,451,1,104,346,2020-02-13 00:00:00+00:00
726,119,3,21,95,2020-02-13 00:00:00+00:00
727,1,0,1,0,2020-02-13 00:00:00+00:00
728,63,1,6,56,2020-02-13 00:00:00+00:00
729,156,0,27,129,2020-02-13 00:00:00+00:00
730,1145,0,360,785,2020-02-13 00:00:00+00:00
731,910,5,157,748,2020-02-13 00:00:00+00:00
732,366,3,69,294,2020-02-13 00:00:00+00:00
733,529,4,128,397,2020-02-13 00:00:00+00:00
734,279,0,57,222,2020-02-13 00:00:00+00:00
735,90,2,39,49,2020-02-13 00:00:00+00:00
736,1241,2,314,925,2020-02-13 00:00:00+00:00
737,222,2,33,187,2020-02-13 00:00:00+00:00
738,135,1,27,107,2020-02-13 00:00:00+00:00
739,157,4,30,123,2020-02-13 00:00:00+00:00
740,934,6,193,735,2020-02-14 00:00:00+00:00
741,372,3,80,289,2020-02-14 00:00:00+00:00
742,537,5,152,380,2020-02-14 00:00:00+00:00
743,281,0,63,218,2020-02-14 00:00:00+00:00
744,90,2,39,49,2020-02-14 00:00:00+00:00
745,1261,2,362,897,2020-02-14 00:00:00+00:00
746,226,2,36,188,2020-02-14 00:00:00+00:00
747,140,1,28,111,2020-02-14 00:00:00+00:00
748,159,4,43,112,2020-02-14 00:00:00+00:00
749,86,1,25,60,2020-02-14 00:00:00+00:00
750,119,1,29,89,2020-02-14 00:00:00+00:00
751,10,0,3,7,2020-02-14 00:00:00+00:00
752,67,0,24,43,2020-02-14 00:00:00+00:00
753,18,0,11,7,2020-02-14 00:00:00+00:00
754,230,0,54,176,2020-02-14 00:00:00+00:00
755,523,2,136,385,2020-02-14 00:00:00+00:00
756,318,1,90,227,2020-02-14 00:00:00+00:00
757,127,0,38,89,2020-02-14 00:00:00+00:00
758,283,3,87,193,2020-02-14 00:00:00+00:00
759,419,11,47,361,2020-02-14 00:00:00+00:00
760,1184,11,357,816,2020-02-14 00:00:00+00:00
761,56,1,1,54,2020-02-14 00:00:00+00:00
762,54406,1457,4774,48175,2020-02-14 00:00:00+00:00
763,988,2,364,622,2020-02-14 00:00:00+00:00
764,65,0,6,59,2020-02-14 00:00:00+00:00
765,593,0,157,436,2020-02-14 00:00:00+00:00
766,900,1,187,712,2020-02-14 00:00:00+00:00
767,463,1,114,348,2020-02-14 00:00:00+00:00
768,120,3,31,86,2020-02-14 00:00:00+00:00
769,1,0,1,0,2020-02-14 00:00:00+00:00
770,65,1,6,58,2020-02-14 00:00:00+00:00
771,162,0,36,126,2020-02-14 00:00:00+00:00
772,1155,0,403,752,2020-02-14 00:00:00+00:00
773,470,1,119,350,2020-02-15 00:00:00+00:00
774,122,3,37,82,2020-02-15 00:00:00+00:00
775,1,0,1,0,2020-02-15 00:00:00+00:00
776,70,1,10,59,2020-02-15 00:00:00+00:00
777,168,0,42,126,2020-02-15 00:00:00+00:00
778,1162,0,428,734,2020-02-15 00:00:00+00:00
779,88,1,26,61,2020-02-15 00:00:00+00:00
780,119,1,31,87,2020-02-15 00:00:00+00:00
781,10,0,3,7,2020-02-15 00:00:00+00:00
782,70,0,33,37,2020-02-15 00:00:00+00:00
783,18,0,13,5,2020-02-15 00:00:00+00:00
784,232,0,60,172,2020-02-15 00:00:00+00:00
785,532,2,156,374,2020-02-15 00:00:00+00:00
786,326,1,124,201,2020-02-15 00:00:00+00:00
787,128,0,46,82,2020-02-15 00:00:00+00:00
788,950,6,221,723,2020-02-15 00:00:00+00:00
789,375,4,98,273,2020-02-15 00:00:00+00:00
790,544,5,184,355,2020-02-15 00:00:00+00:00
791,285,0,71,214,2020-02-15 00:00:00+00:00
792,90,2,49,39,2020-02-15 00:00:00+00:00
793,1294,2,410,882,2020-02-15 00:00:00+00:00
794,235,2,44,189,2020-02-15 00:00:00+00:00
795,143,1,41,101,2020-02-15 00:00:00+00:00
796,162,4,39,119,2020-02-15 00:00:00+00:00
797,291,3,101,187,2020-02-15 00:00:00+00:00
798,425,11,68,346,2020-02-15 00:00:00+00:00
799,1212,13,391,808,2020-02-15 00:00:00+00:00
800,56,1,1,54,2020-02-15 00:00:00+00:00
801,56249,1596,5623,49030,2020-02-15 00:00:00+00:00
802,1001,2,425,574,2020-02-15 00:00:00+00:00
803,68,0,7,61,2020-02-15 00:00:00+00:00
804,604,0,186,418,2020-02-15 00:00:00+00:00
805,913,1,210,702,2020-02-15 00:00:00+00:00
806,300,3,105,192,2020-02-16 00:00:00+00:00
807,445,11,79,355,2020-02-16 00:00:00+00:00
808,1231,13,440,778,2020-02-16 00:00:00+00:00
809,57,1,2,54,2020-02-16 00:00:00+00:00
810,58182,1696,6639,49847,2020-02-16 00:00:00+00:00
811,1004,3,464,537,2020-02-16 00:00:00+00:00
812,70,0,8,62,2020-02-16 00:00:00+00:00
813,617,0,218,399,2020-02-16 00:00:00+00:00
814,925,1,240,684,2020-02-16 00:00:00+00:00
815,89,1,30,58,2020-02-16 00:00:00+00:00
816,121,1,40,80,2020-02-16 00:00:00+00:00
817,10,0,5,5,2020-02-16 00:00:00+00:00
818,70,0,33,37,2020-02-16 00:00:00+00:00
819,18,0,13,5,2020-02-16 00:00:00+00:00
820,236,0,71,165,2020-02-16 00:00:00+00:00
821,537,2,173,362,2020-02-16 00:00:00+00:00
822,328,1,140,187,2020-02-16 00:00:00+00:00
823,129,0,50,79,2020-02-16 00:00:00+00:00
824,481,3,131,347,2020-02-16 00:00:00+00:00
825,124,3,45,76,2020-02-16 00:00:00+00:00
826,1,0,1,0,2020-02-16 00:00:00+00:00
827,71,1,12,58,2020-02-16 00:00:00+00:00
828,171,0,42,129,2020-02-16 00:00:00+00:00
829,1167,0,456,711,2020-02-16 00:00:00+00:00
830,962,6,255,701,2020-02-16 00:00:00+00:00
831,380,4,108,268,2020-02-16 00:00:00+00:00
832,551,5,207,339,2020-02-16 00:00:00+00:00
833,287,0,82,205,2020-02-16 00:00:00+00:00
834,90,2,54,34,2020-02-16 00:00:00+00:00
835,1316,2,465,849,2020-02-16 00:00:00+00:00
836,237,2,49,186,2020-02-16 00:00:00+00:00
837,144,1,46,97,2020-02-16 00:00:00+00:00
838,162,4,52,106,2020-02-16 00:00:00+00:00
839,973,6,280,687,2020-02-17 00:00:00+00:00
840,381,4,114,263,2020-02-17 00:00:00+00:00
841,553,5,225,323,2020-02-17 00:00:00+00:00
842,290,0,90,200,2020-02-17 00:00:00+00:00
843,91,2,58,31,2020-02-17 00:00:00+00:00
844,1322,4,524,794,2020-02-17 00:00:00+00:00
845,238,2,53,183,2020-02-17 00:00:00+00:00
846,146,1,57,88,2020-02-17 00:00:00+00:00
847,163,4,59,100,2020-02-17 00:00:00+00:00
848,89,1,34,54,2020-02-17 00:00:00+00:00
849,121,1,43,77,2020-02-17 00:00:00+00:00
850,10,0,5,5,2020-02-17 00:00:00+00:00
851,70,0,35,35,2020-02-17 00:00:00+00:00
852,18,0,13,5,2020-02-17 00:00:00+00:00
853,240,0,79,161,2020-02-17 00:00:00+00:00
854,541,2,191,348,2020-02-17 00:00:00+00:00
855,333,1,161,171,2020-02-17 00:00:00+00:00
856,130,0,53,77,2020-02-17 00:00:00+00:00
857,301,3,122,176,2020-02-17 00:00:00+00:00
858,457,11,85,361,2020-02-17 00:00:00+00:00
859,1246,16,509,721,2020-02-17 00:00:00+00:00
860,60,1,2,57,2020-02-17 00:00:00+00:00
861,59989,1789,7862,50338,2020-02-17 00:00:00+00:00
862,1006,3,498,505,2020-02-17 00:00:00+00:00
863,72,0,8,64,2020-02-17 00:00:00+00:00
864,626,0,258,368,2020-02-17 00:00:00+00:00
865,930,1,275,654,2020-02-17 00:00:00+00:00
866,495,3,156,336,2020-02-17 00:00:00+00:00
867,125,3,46,76,2020-02-17 00:00:00+00:00
868,1,0,1,0,2020-02-17 00:00:00+00:00
869,75,1,12,62,2020-02-17 00:00:00+00:00
870,171,0,47,124,2020-02-17 00:00:00+00:00
871,1171,0,507,664,2020-02-17 00:00:00+00:00
872,508,3,169,336,2020-02-18 00:00:00+00:00
873,128,3,48,77,2020-02-18 00:00:00+00:00
874,1,0,1,0,2020-02-18 00:00:00+00:00
875,76,1,12,63,2020-02-18 00:00:00+00:00
876,172,0,57,115,2020-02-18 00:00:00+00:00
877,1172,0,535,637,2020-02-18 00:00:00+00:00
878,89,1,36,52,2020-02-18 00:00:00+00:00
879,121,1,53,67,2020-02-18 00:00:00+00:00
880,10,0,5,5,2020-02-18 00:00:00+00:00
881,70,0,42,28,2020-02-18 00:00:00+00:00
882,18,0,15,3,2020-02-18 00:00:00+00:00
883,240,0,89,151,2020-02-18 00:00:00+00:00
884,543,3,211,329,2020-02-18 00:00:00+00:00
885,333,1,177,155,2020-02-18 00:00:00+00:00
886,131,0,61,70,2020-02-18 00:00:00+00:00
887,982,6,361,615,2020-02-18 00:00:00+00:00
888,387,4,122,261,2020-02-18 00:00:00+00:00
889,555,5,254,296,2020-02-18 00:00:00+00:00
890,292,0,93,199,2020-02-18 00:00:00+00:00
891,91,2,62,27,2020-02-18 00:00:00+00:00
892,1328,4,565,759,2020-02-18 00:00:00+00:00
893,242,2,69,171,2020-02-18 00:00:00+00:00
894,146,2,66,78,2020-02-18 00:00:00+00:00
895,163,4,79,80,2020-02-18 00:00:00+00:00
896,306,4,136,166,2020-02-18 00:00:00+00:00
897,464,11,111,342,2020-02-18 00:00:00+00:00
898,1257,19,522,716,2020-02-18 00:00:00+00:00
899,62,1,2,59,2020-02-18 00:00:00+00:00
900,61682,1921,9128,50633,2020-02-18 00:00:00+00:00
901,1007,4,527,476,2020-02-18 00:00:00+00:00
902,73,0,8,65,2020-02-18 00:00:00+00:00
903,629,0,280,349,2020-02-18 00:00:00+00:00
904,933,1,310,622,2020-02-18 00:00:00+00:00
905,306,4,152,150,2020-02-19 00:00:00+00:00
906,470,12,120,338,2020-02-19 00:00:00+00:00
907,1262,19,573,670,2020-02-19 00:00:00+00:00
908,63,2,5,56,2020-02-19 00:00:00+00:00
909,62031,2029,10337,49665,2020-02-19 00:00:00+00:00
910,1008,4,561,443,2020-02-19 00:00:00+00:00
911,75,0,10,65,2020-02-19 00:00:00+00:00
912,631,0,318,313,2020-02-19 00:00:00+00:00
913,934,1,362,571,2020-02-19 00:00:00+00:00
914,90,1,37,52,2020-02-19 00:00:00+00:00
915,121,1,55,65,2020-02-19 00:00:00+00:00
916,10,0,5,5,2020-02-19 00:00:00+00:00
917,71,0,42,29,2020-02-19 00:00:00+00:00
918,18,0,16,2,2020-02-19 00:00:00+00:00
919,242,0,102,140,2020-02-19 00:00:00+00:00
920,544,3,231,310,2020-02-19 00:00:00+00:00
921,333,2,186,145,2020-02-19 00:00:00+00:00
922,131,0,68,63,2020-02-19 00:00:00+00:00
923,514,3,188,323,2020-02-19 00:00:00+00:00
924,130,3,54,73,2020-02-19 00:00:00+00:00
925,1,0,1,0,2020-02-19 00:00:00+00:00
926,76,1,20,55,2020-02-19 00:00:00+00:00
927,172,1,60,111,2020-02-19 00:00:00+00:00
928,1174,0,604,570,2020-02-19 00:00:00+00:00
929,986,6,413,567,2020-02-19 00:00:00+00:00
930,393,4,145,244,2020-02-19 00:00:00+00:00
931,560,5,274,281,2020-02-19 00:00:00+00:00
932,293,0,112,181,2020-02-19 00:00:00+00:00
933,91,2,65,24,2020-02-19 00:00:00+00:00
934,1331,5,606,720,2020-02-19 00:00:00+00:00
935,244,2,86,156,2020-02-19 00:00:00+00:00
936,146,2,70,74,2020-02-19 00:00:00+00:00
937,168,4,84,80,2020-02-19 00:00:00+00:00
938,987,6,474,507,2020-02-20 00:00:00+00:00
939,395,4,153,238,2020-02-20 00:00:00+00:00
940,567,6,299,262,2020-02-20 00:00:00+00:00
941,293,1,126,166,2020-02-20 00:00:00+00:00
942,91,2,71,18,2020-02-20 00:00:00+00:00
943,1332,5,642,685,2020-02-20 00:00:00+00:00
944,245,2,90,153,2020-02-20 00:00:00+00:00
945,146,2,72,72,2020-02-20 00:00:00+00:00
946,168,4,86,78,2020-02-20 00:00:00+00:00
947,91,1,43,47,2020-02-20 00:00:00+00:00
948,121,1,59,61,2020-02-20 00:00:00+00:00
949,10,0,6,4,2020-02-20 00:00:00+00:00
950,71,0,44,27,2020-02-20 00:00:00+00:00
951,18,0,16,2,2020-02-20 00:00:00+00:00
952,245,1,118,126,2020-02-20 00:00:00+00:00
953,546,4,254,288,2020-02-20 00:00:00+00:00
954,334,2,199,133,2020-02-20 00:00:00+00:00
955,132,0,76,56,2020-02-20 00:00:00+00:00
956,307,5,169,133,2020-02-20 00:00:00+00:00
957,476,12,136,328,2020-02-20 00:00:00+00:00
958,1265,19,637,609,2020-02-20 00:00:00+00:00
959,68,2,6,60,2020-02-20 00:00:00+00:00
960,62442,2144,11788,48510,2020-02-20 00:00:00+00:00
961,1010,4,634,372,2020-02-20 00:00:00+00:00
962,75,0,16,59,2020-02-20 00:00:00+00:00
963,631,0,356,275,2020-02-20 00:00:00+00:00
964,934,1,433,500,2020-02-20 00:00:00+00:00
965,520,3,217,300,2020-02-20 00:00:00+00:00
966,131,3,59,69,2020-02-20 00:00:00+00:00
967,1,0,1,0,2020-02-20 00:00:00+00:00
968,76,1,22,53,2020-02-20 00:00:00+00:00
969,174,2,79,93,2020-02-20 00:00:00+00:00
970,1175,1,633,541,2020-02-20 00:00:00+00:00
971,525,3,231,291,2020-02-21 00:00:00+00:00
972,132,3,62,67,2020-02-21 00:00:00+00:00
973,1,0,1,0,2020-02-21 00:00:00+00:00
974,76,1,24,51,2020-02-21 00:00:00+00:00
975,174,2,96,76,2020-02-21 00:00:00+00:00
976,1203,1,679,523,2020-02-21 00:00:00+00:00
977,91,1,45,45,2020-02-21 00:00:00+00:00
978,121,1,61,59,2020-02-21 00:00:00+00:00
979,10,0,6,4,2020-02-21 00:00:00+00:00
980,71,0,48,23,2020-02-21 00:00:00+00:00
981,18,0,18,0,2020-02-21 00:00:00+00:00
982,245,1,134,110,2020-02-21 00:00:00+00:00
983,749,4,281,464,2020-02-21 00:00:00+00:00
984,334,2,211,121,2020-02-21 00:00:00+00:00
985,132,0,78,54,2020-02-21 00:00:00+00:00
986,988,6,539,443,2020-02-21 00:00:00+00:00
987,396,4,169,223,2020-02-21 00:00:00+00:00
988,572,6,316,250,2020-02-21 00:00:00+00:00
989,293,1,149,143,2020-02-21 00:00:00+00:00
990,91,2,76,13,2020-02-21 00:00:00+00:00
991,1333,5,690,638,2020-02-21 00:00:00+00:00
992,246,2,97,147,2020-02-21 00:00:00+00:00
993,146,2,77,67,2020-02-21 00:00:00+00:00
994,168,4,95,69,2020-02-21 00:00:00+00:00
995,308,5,184,119,2020-02-21 00:00:00+00:00
996,479,12,175,292,2020-02-21 00:00:00+00:00
997,1267,19,736,512,2020-02-21 00:00:00+00:00
998,68,2,5,61,2020-02-21 00:00:00+00:00
999,62662,2144,11881,48637,2020-02-21 00:00:00+00:00
1000,1011,4,661,346,2020-02-21 00:00:00+00:00
1001,75,0,17,58,2020-02-21 00:00:00+00:00
1002,631,0,373,258,2020-02-21 00:00:00+00:00
1003,934,1,489,444,2020-02-21 00:00:00+00:00
1004,309,6,203,100,2020-02-22 00:00:00+00:00
1005,479,12,204,263,2020-02-22 00:00:00+00:00
1006,1270,19,830,421,2020-02-22 00:00:00+00:00
1007,69,2,6,61,2020-02-22 00:00:00+00:00
1008,64084,2346,15299,46439,2020-02-22 00:00:00+00:00
1009,1013,4,692,317,2020-02-22 00:00:00+00:00
1010,75,0,26,49,2020-02-22 00:00:00+00:00
1011,631,0,401,230,2020-02-22 00:00:00+00:00
1012,934,1,555,378,2020-02-22 00:00:00+00:00
1013,91,1,52,38,2020-02-22 00:00:00+00:00
1014,121,1,66,54,2020-02-22 00:00:00+00:00
1015,10,0,6,4,2020-02-22 00:00:00+00:00
1016,71,0,48,23,2020-02-22 00:00:00+00:00
1017,18,0,18,0,2020-02-22 00:00:00+00:00
1018,245,1,149,95,2020-02-22 00:00:00+00:00
1019,750,4,302,444,2020-02-22 00:00:00+00:00
1020,335,3,227,105,2020-02-22 00:00:00+00:00
